customer_registration_number,merchandize_category,amount_deposited_via_counter,amount_deposited_via_card,balance_on_complaign_date,transaction_date,complaint_date,restaurant_points,fuel_points,groceries_points,toys_points,cash_back_points,electronics,complained,Order_tyPe,amount,quantity,card_vendor,used_coupon,product_discounted,cust_age,cust_gender
642592f99a53006421b72cbd,Snack,0.0,673.0,673.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,4000.0,1.0,Visa,No,no,45,Male
642593149a53006421b72cbe,Breakfast,0.0,253708.99,249408.99,2023-03-15,2023-03-29,0,0,0,0,0,0,NO,Other,1.0,1.0,Visa,No,no,92,Male
642593379a53006421b72cbf,Breakfast,50.0,50.0,48.52,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,50,Female
6425935a9a53006421b72cc0,Alcohol,0.0,1398705.52,815415.52,2023-03-15,2023-03-29,0,0,0,0,2,0,NO,Walk In,180500.0,5.0,Visa,Yes,YEs,9,Male
6425935a9a53006421b72cc0,Movies and Cinema,0.0,1398705.52,815415.52,2023-03-15,2023-03-29,0,0,0,0,2,0,NO,Walk In,180500.0,5.0,Visa,Yes,YEs,9,Male
6425937e9a53006421b72cc1,Condiment,0.0,835115.1,645224.1,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,88,Female
642593a29a53006421b72cc2,Guns and weaponry,0.0,2798.0,2998.0,2023-03-15,2023-03-29,0,0,1,0,0,0,NO,Order via website,11000.0,1.0,Visa,No,no,8,Male
642593c59a53006421b72cc3,Snack,0.0,1045.0,1.0,2023-03-15,2023-03-29,0,0,0,0,0,0,NO,Other,28000.0,1.0,Visa,No,no,48,Female
642593ed9a53006421b72cc4,Condiment,0.0,50001.99,1081.99,2023-03-15,2023-03-29,0,0,1,0,0,0,YES,sender_mno_Airtel,17500.0,3.5,Visa,No,no,8,Male
642593ed9a53006421b72cc4,Guns and weaponry,0.0,50001.99,1081.99,2023-03-15,2023-03-29,0,0,1,0,0,0,YES,sender_mno_Airtel,17500.0,3.5,Visa,No,no,8,Male
642594569a53006421b72cc5,Frozen,0.0,415.63,300134.63,2023-03-15,2023-03-29,0,1,0,0,0,0,NO,Order via website,12000.0,1.0,Mastercard,No,YEs,19,Male
642594789a53006421b72cc6,Breakfast,0.0,5081.0,1.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,36,Male
642594959a53006421b72cc7,Condiment,0.0,4100.0,44811.0,2023-03-15,2023-03-29,0,0,0,0,0,0,NO,Other,1.0,3.0,Visa,No,no,28,Male
642594b79a53006421b72cc8,,0.0,3800.0,1.01,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,3.0,Visa,No,no,69,Male
642594d79a53006421b72cc9,Breakfast,0.0,1140.0,1.01,2023-03-15,2023-03-29,0,1,0,0,0,0,YES,Order via website,1000.0,1.0,Mastercard,No,YEs,47,Female
642594d79a53006421b72cc9,Frozen,0.0,1140.0,1.01,2023-03-15,2023-03-29,0,1,0,0,0,0,YES,Order via website,1000.0,1.0,Mastercard,No,YEs,47,Female
642594f79a53006421b72cca,Alcohol,0.0,121909.81,126736.81,2023-03-15,2023-03-29,0,0,0,0,1,0,NO,Pickup,36500.0,3.5,Visa,No,no,3,Female
642594f79a53006421b72cca,Snack,0.0,121909.81,126736.81,2023-03-15,2023-03-29,0,0,0,0,1,0,NO,Pickup,36500.0,3.5,Visa,No,no,3,Female
642595189a53006421b72ccb,,0.0,710961.6,707461.6,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,305000.0,2.0,Visa,No,no,68,Female
642595399a53006421b72ccc,,0.0,94100.0,340600.0,2023-03-15,2023-03-29,0,0,0,0,0,0,NO,Other,1.0,18.0,Visa,No,no,52,Female
642595599a53006421b72ccd,Breakfast,0.0,4100.0,2218.77,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,8,Male
642595599a53006421b72ccd,others,0.0,4100.0,2218.77,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,8,Male
642595799a53006421b72cce,Personal Care,0.0,773.0,1.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,3000.0,1.0,Visa,No,no,13,Male
642595989a53006421b72ccf,,0.0,386994.0,374992.0,2023-03-15,2023-03-29,2,0,0,0,0,0,NO,sender_mno_Airtel,30000.0,2.0,Visa,No,no,49,Male
642595b29a53006421b72cd0,Condiment,0.0,1.0,1.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,3.0,Visa,No,no,28,Female
642595cd9a53006421b72cd1,Breakfast,0.0,158700.0,154400.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,79,Male
642595ed9a53006421b72cd2,Canned,0.0,4100.0,1.0,2023-03-15,2023-03-29,0,1,0,0,0,0,NO,Order via website,2000.0,5.0,Visa,Yes,YEs,78,Male
6425960e9a53006421b72cd3,,9100.0,3465.77,123965.77,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,5.0,Visa,No,no,6,Female
6425962e9a53006421b72cd4,Breakfast,0.0,2500.0,1.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,55,Female
6425964e9a53006421b72cd5,Breakfast,0.0,4100.0,209800.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,56,Male
6425966e9a53006421b72cd6,,0.0,3740.0,6040.0,2023-03-15,2023-03-29,0,0,0,0,0,0,NO,Other,1.0,2.0,Visa,No,no,52,Male
6425968e9a53006421b72cd7,Personal Care,0.0,173.0,1.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,4000.0,1.0,Visa,No,no,38,Female
642596ac9a53006421b72cd8,,0.0,18447.0,201945.0,2023-03-15,2023-03-29,0,0,2,0,0,0,YES,Pickup,25000.0,2.0,Visa,No,no,98,Female
642596c99a53006421b72cd9,Dairy,0.0,2381.99,17439.99,2023-03-15,2023-03-29,1,0,0,0,0,0,YES,Walk In,8500.0,3.5,Visa,No,no,62,Male
642596c99a53006421b72cd9,Condiment,0.0,2381.99,17439.99,2023-03-15,2023-03-29,1,0,0,0,0,0,YES,Walk In,8500.0,3.5,Visa,No,no,62,Male
642596e89a53006421b72cda,,0.0,20168.06,199507.93,2023-03-15,2023-03-29,0,0,0,0,7,0,NO,Walk In,922000.0,26.0,Visa,No,no,54,Male
642597079a53006421b72cdb,Dairy,100000.0,868175.0,2961336.0,2023-03-15,2023-03-29,1,0,6,0,1,0,NO,Pickup,458961.88,7.75,Visa,No,no,83,Female
642597079a53006421b72cdb,Bread,100000.0,868175.0,2961336.0,2023-03-15,2023-03-29,1,0,6,0,1,0,NO,Pickup,458961.88,7.75,Visa,No,no,83,Female
642597079a53006421b72cdb,Cheese & Butter,100000.0,868175.0,2961336.0,2023-03-15,2023-03-29,1,0,6,0,1,0,NO,Pickup,458961.88,7.75,Visa,No,no,83,Female
642597079a53006421b72cdb,Alcohol,100000.0,868175.0,2961336.0,2023-03-15,2023-03-29,1,0,6,0,1,0,NO,Pickup,458961.88,7.75,Visa,No,no,83,Female
642597269a53006421b72cdc,others,0.0,106900.0,101600.0,2023-03-15,2023-03-29,0,0,0,0,0,0,NO,Other,1.0,3.0,Visa,No,no,95,Male
642597469a53006421b72cdd,Breakfast,0.0,0.0,0.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,84,Male
642597649a53006421b72cde,Breakfast,0.0,4100.0,4100.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,58,Male
642597649a53006421b72cde,others,0.0,4100.0,4100.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,58,Male
642597829a53006421b72cdf,Breakfast,0.0,4100.0,17694.01,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,63,Male
642597a09a53006421b72ce0,Breakfast,0.0,1601.01,0.99,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,100000.0,1.0,Visa,No,no,91,Female
642597a09a53006421b72ce0,Organic Foods,0.0,1601.01,0.99,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,100000.0,1.0,Visa,No,no,91,Female
642597bf9a53006421b72ce1,Breakfast,0.0,4100.0,0.99,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,39,Male
642597bf9a53006421b72ce1,others,0.0,4100.0,0.99,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,39,Male
642597dc9a53006421b72ce2,Condiment,4100.0,196952.77,98406.77,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,30,Female
642597f99a53006421b72ce3,Breakfast,0.0,400.0,1.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,21,Male
642598169a53006421b72ce4,Breakfast,9100.0,3465.77,398165.77,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,30,Female
642598349a53006421b72ce5,,0.0,3011947.95,5726267.95,2023-03-15,2023-03-29,0,0,0,0,0,0,NO,Other,1.0,6.0,Visa,No,no,31,Male
642598519a53006421b72ce6,,15000.0,8700.0,3000.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,2.0,Visa,No,no,93,Female
642598709a53006421b72ce7,,0.0,294100.0,3996000.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,3.0,Visa,No,no,89,Female
6425988e9a53006421b72ce8,Breakfast,0.0,4100.0,4100.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,86,Male
642598ad9a53006421b72ce9,Frozen,0.0,1304796.09,1.09,2023-03-15,2023-03-29,0,1,2,0,1,0,NO,Walk In,191000.0,6.6666665,Visa,No,no,15,Female
642598ad9a53006421b72ce9,Alcohol,0.0,1304796.09,1.09,2023-03-15,2023-03-29,0,1,2,0,1,0,NO,Walk In,191000.0,6.6666665,Visa,No,no,15,Female
642598ad9a53006421b72ce9,Condiment,0.0,1304796.09,1.09,2023-03-15,2023-03-29,0,1,2,0,1,0,NO,Walk In,191000.0,6.6666665,Visa,No,no,15,Female
642598cb9a53006421b72cea,,0.0,29736270.91,29560951.91,2023-03-15,2023-03-29,0,0,0,0,3,0,NO,Walk In,150000.0,10.0,Visa,No,no,4,Male
642598ea9a53006421b72ceb,Breakfast,0.0,3300.0,1.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,94,Male
642599089a53006421b72cec,Alcohol,0.0,4100.0,1.0,2023-03-15,2023-03-29,0,0,0,0,1,0,YES,Walk In,3000.0,3.0,Mastercard,No,YEs,89,Female
642599279a53006421b72ced,Snack,0.0,9293.0,4993.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,170000.0,1.0,Visa,No,no,98,Male
642599449a53006421b72cee,,0.0,511900.0,507600.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,2.0,Visa,No,no,17,Female
642599619a53006421b72cef,Breakfast,9100.0,1004401.12,1.12,2023-03-15,2023-03-29,0,0,0,0,0,0,NO,Other,1.0,1.0,Visa,No,no,46,Male
642599619a53006421b72cef,Condiment,9100.0,1004401.12,1.12,2023-03-15,2023-03-29,0,0,0,0,0,0,NO,Other,1.0,1.0,Visa,No,no,46,Male
6425997d9a53006421b72cf0,Guns and weaponry,0.0,740.0,1.01,2023-03-15,2023-03-29,0,0,1,0,0,0,YES,Pickup,2000.0,4.0,Visa,No,no,4,Male
642599999a53006421b72cf1,others,0.0,4480.0,4480.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,63,Female
642599b79a53006421b72cf2,,0.0,4100.0,14800.0,2023-03-15,2023-03-29,0,0,0,0,0,0,NO,Other,1.0,2.0,Visa,No,no,65,Female
642599d49a53006421b72cf3,,0.0,119880.0,1.0,2023-03-15,2023-03-29,0,0,0,0,5,0,NO,Walk In,53500.0,11.0,Visa,No,no,1,Male
642599f09a53006421b72cf4,Condiment,0.0,4103700.0,9023793.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,2.5,Visa,No,no,84,Male
642599f09a53006421b72cf4,others,0.0,4103700.0,9023793.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,2.5,Visa,No,no,84,Male
64259a0d9a53006421b72cf5,,0.0,3700.0,13700.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,2.0,Visa,No,no,73,Female
64259a2d9a53006421b72cf6,Breakfast,0.0,4100.0,0.99,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,33,Male
64259a4b9a53006421b72cf7,,0.0,8625.0,13879.49,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,2.0,Visa,No,no,43,Female
64259a6a9a53006421b72cf8,Frozen,0.0,2100.01,1.01,2023-03-15,2023-03-29,0,1,0,0,0,0,YES,Order via website,1500.0,4.0,Mastercard,No,YEs,88,Female
64259a889a53006421b72cf9,Breakfast,0.0,4100.0,1.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1500.0,1.0,Visa,No,no,63,Male
64259a889a53006421b72cf9,Candy,0.0,4100.0,1.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1500.0,1.0,Visa,No,no,63,Male
64259aa59a53006421b72cfa,Dairy,0.0,471550.01,1466.01,2023-03-15,2023-03-29,1,0,0,0,0,0,NO,Pickup,230000.0,2.0,Visa,No,no,38,Male
64259aa59a53006421b72cfa,Personal Care,0.0,471550.01,1466.01,2023-03-15,2023-03-29,1,0,0,0,0,0,NO,Pickup,230000.0,2.0,Visa,No,no,38,Male
64259ac49a53006421b72cfb,Breakfast,0.0,4100.0,1647126.0,2023-03-15,2023-03-29,0,0,0,0,0,0,NO,Other,1.0,1.0,Visa,No,no,24,Female
64259ac49a53006421b72cfb,others,0.0,4100.0,1647126.0,2023-03-15,2023-03-29,0,0,0,0,0,0,NO,Other,1.0,1.0,Visa,No,no,24,Female
64259ae19a53006421b72cfc,Condiment,0.0,10927.0,10514.0,2023-03-15,2023-03-29,0,0,0,0,0,0,NO,Other,42500.0,1.0,Visa,No,no,71,Female
64259ae19a53006421b72cfc,Personal Care,0.0,10927.0,10514.0,2023-03-15,2023-03-29,0,0,0,0,0,0,NO,Other,42500.0,1.0,Visa,No,no,71,Female
64259aff9a53006421b72cfd,Breakfast,0.0,4100.0,0.99,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,53,Female
64259aff9a53006421b72cfd,others,0.0,4100.0,0.99,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,53,Female
64259b1d9a53006421b72cfe,Breakfast,0.0,104100.0,1.0,2023-03-15,2023-03-29,0,0,0,0,0,0,NO,Other,1.0,1.0,Visa,No,no,25,Female
64259b3b9a53006421b72cff,Breakfast,0.0,4100.0,41273.99,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,47,Female
64259b789a53006421b72d00,Breakfast,0.0,4100.0,0.99,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,81,Male
64259b959a53006421b72d01,Breakfast,0.0,1181.01,1.01,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,56,Female
64259bb49a53006421b72d02,Breakfast,0.0,4100.0,0.99,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,66,Male
64259bd29a53006421b72d03,Breakfast,0.0,257428.0,5807.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,95,Female
64259bf19a53006421b72d04,Breakfast,0.0,20300.0,16000.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,12,Female
64259c0e9a53006421b72d05,Guns and weaponry,0.0,4100.0,123522.98,2023-03-15,2023-03-29,0,0,1,0,0,0,YES,sender_mno_Airtel,4500.0,4.0,Visa,No,no,75,Female
64259c2a9a53006421b72d06,Breakfast,0.0,4100.0,0.99,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,42,Female
64259c479a53006421b72d07,others,0.0,46485591.52,32658320.7,2023-03-15,2023-03-29,0,0,0,0,0,0,NO,Other,1.0,25.0,Visa,No,no,25,Female
64259c649a53006421b72d08,Breakfast,0.0,4100.0,0.99,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,70,Female
64259c829a53006421b72d09,Breakfast,0.0,124100.0,119800.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,23,Male
64259c9f9a53006421b72d0a,Breakfast,0.0,263500.0,298800.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,44,Male
64259c9f9a53006421b72d0a,others,0.0,263500.0,298800.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,44,Male
64259cbd9a53006421b72d0b,Breakfast,0.0,4500.0,200.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,70,Female
64259cda9a53006421b72d0c,Dairy,0.0,4100.0,1.0,2023-03-15,2023-03-29,1,0,0,0,0,0,YES,sender_mno_Airtel,1500.0,1.0,Mastercard,No,YEs,16,Male
64259cda9a53006421b72d0c,Breakfast,0.0,4100.0,1.0,2023-03-15,2023-03-29,1,0,0,0,0,0,YES,sender_mno_Airtel,1500.0,1.0,Mastercard,No,YEs,16,Male
64259cf69a53006421b72d0d,,1000000.0,184850.0,320936.0,2023-03-15,2023-03-29,0,0,0,0,0,0,NO,Other,1050000.0,3.0,Visa,No,no,78,Female
64259d149a53006421b72d0e,Breakfast,0.0,4100.0,0.99,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,10,Female
64259d329a53006421b72d0f,Breakfast,1709100.0,779523.0,428551.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,51,Male
64259d4e9a53006421b72d10,Personal Care,0.0,590.0,1.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,6000.0,1.0,Visa,No,no,96,Male
64259d6b9a53006421b72d11,others,0.0,14100.0,9800.0,2023-03-15,2023-03-29,0,0,0,0,0,0,NO,Other,1.0,3.0,Visa,No,no,6,Male
64259d899a53006421b72d12,Breakfast,0.0,4100.0,0.99,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,55,Female
64259d899a53006421b72d12,others,0.0,4100.0,0.99,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,55,Female
64259da59a53006421b72d13,,9100.0,51800.0,46500.0,2023-03-15,2023-03-29,0,0,0,0,0,0,NO,Other,1.0,2.0,Visa,No,no,83,Female
64259dc29a53006421b72d14,Breakfast,0.0,4320.47,4977259.47,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,169.49,1.0,Visa,No,no,0,Female
64259dc29a53006421b72d14,Bread,0.0,4320.47,4977259.47,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,169.49,1.0,Visa,No,no,0,Female
64259dc29a53006421b72d14,Cheese & Butter,0.0,4320.47,4977259.47,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,169.49,1.0,Visa,No,no,0,Female
64259dde9a53006421b72d15,,0.0,71050.0,145550.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,6.0,Visa,No,no,36,Female
64259dfa9a53006421b72d16,Breakfast,0.0,4100.0,164800.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,85,Male
64259e169a53006421b72d17,,0.0,3600.0,39300.0,2023-03-15,2023-03-29,0,0,0,0,0,0,NO,Other,1.0,5.0,Visa,No,no,91,Female
64259e339a53006421b72d18,Breakfast,0.0,10100.0,33694.0,2023-03-15,2023-03-29,0,0,0,0,0,0,NO,Other,1.0,1.0,Visa,No,no,22,Female
64259e6d9a53006421b72d19,Meat & Seafood,0.0,8127.0,8127.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,80000.0,1.0,Visa,No,no,23,Female
64259e8a9a53006421b72d1a,Breakfast,0.0,4100.0,15100.0,2023-03-15,2023-03-29,0,0,0,0,0,0,NO,Other,1.0,1.0,Visa,No,no,43,Female
64259eaa9a53006421b72d1b,Breakfast,0.0,349100.0,364800.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,73,Female
64259ec99a53006421b72d1c,Alcohol,9100.0,4845958.07,4840658.07,2023-03-15,2023-03-29,0,0,0,0,1,0,NO,Walk In,270000.0,1.0,Mastercard,No,YEs,30,Female
64259ee89a53006421b72d1d,Breakfast,0.0,4100.0,0.99,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,4,Male
64259f069a53006421b72d1e,,0.0,536.0,98.45,2023-03-15,2023-03-29,0,2,0,0,0,0,NO,Order via website,6000.0,2.0,Visa,No,no,91,Female
64259f249a53006421b72d1f,,0.0,1722752.0,1.01,2023-03-15,2023-03-29,0,0,0,0,0,0,NO,Other,10749856.0,60.0,Visa,No,no,30,Female
64259f429a53006421b72d20,Personal Care,0.0,434295.0,595.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,260000.0,1.0,Visa,No,no,64,Female
64259f5d9a53006421b72d21,,0.0,4500.0,9200.01,2023-03-15,2023-03-29,0,0,0,0,0,0,NO,Other,1.0,2.0,Visa,No,no,31,Male
64259f7c9a53006421b72d22,Breakfast,0.0,204100.0,199800.0,2023-03-15,2023-03-29,0,0,0,0,0,0,NO,Other,1.0,1.0,Visa,No,no,5,Female
64259fb69a53006421b72d23,others,9100.0,13700.0,136400.01,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,4.0,Visa,No,no,48,Female
64259fd39a53006421b72d24,Breakfast,0.0,306465.53,48065.53,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,17000.0,1.0,Visa,No,no,88,Female
64259fd39a53006421b72d24,others,0.0,306465.53,48065.53,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,17000.0,1.0,Visa,No,no,88,Female
64259ff29a53006421b72d25,Breakfast,9100.0,435199.73,408499.73,2023-03-15,2023-03-29,0,0,2,0,0,0,NO,Pickup,21000.0,3.0,Visa,No,no,13,Male
6425a00f9a53006421b72d26,Breakfast,0.0,376.77,1.0,2023-03-15,2023-03-29,0,0,0,0,1,0,NO,Walk In,750.0,1.0,Visa,Yes,YEs,30,Male
6425a00f9a53006421b72d26,Movies and Cinema,0.0,376.77,1.0,2023-03-15,2023-03-29,0,0,0,0,1,0,NO,Walk In,750.0,1.0,Visa,Yes,YEs,30,Male
6425a02e9a53006421b72d27,others,0.0,0.0,0.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,61,Male
6425a04d9a53006421b72d28,Condiment,0.0,1159.04,4182.04,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,4.0,Visa,No,no,66,Male
6425a06c9a53006421b72d29,Breakfast,0.0,4500.0,39200.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,282.48666,1.0,Visa,No,no,17,Female
6425a06c9a53006421b72d29,Bread,0.0,4500.0,39200.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,282.48666,1.0,Visa,No,no,17,Female
6425a06c9a53006421b72d29,Cheese & Butter,0.0,4500.0,39200.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,282.48666,1.0,Visa,No,no,17,Female
6425a08a9a53006421b72d2a,Breakfast,550000.0,549600.0,545740.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,46,Female
6425a0a89a53006421b72d2b,Breakfast,0.0,4100.0,4100.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,16,Male
6425a0a89a53006421b72d2b,others,0.0,4100.0,4100.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,16,Male
6425a0c69a53006421b72d2c,Breakfast,0.0,18685.0,14385.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,2,Female
6425a0e49a53006421b72d2d,Breakfast,0.0,4100.0,43063.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,53,Female
6425a1029a53006421b72d2e,Breakfast,0.0,4100.0,0.99,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,86,Male
6425a1209a53006421b72d2f,Breakfast,0.0,924100.0,919800.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,8,Male
6425a1209a53006421b72d2f,others,0.0,924100.0,919800.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,8,Male
6425a13e9a53006421b72d30,Breakfast,0.0,187.0,187.0,2023-03-15,2023-03-29,0,0,0,0,0,0,NO,Other,1.0,1.0,Visa,No,no,76,Male
6425a13e9a53006421b72d30,Condiment,0.0,187.0,187.0,2023-03-15,2023-03-29,0,0,0,0,0,0,NO,Other,1.0,1.0,Visa,No,no,76,Male
6425a15b9a53006421b72d31,Breakfast,0.0,6301.39,2001.39,2023-03-15,2023-03-29,0,0,0,0,0,0,NO,Other,1.0,1.0,Visa,No,no,91,Male
6425a17a9a53006421b72d32,Frozen,0.0,4100.0,11392235.0,2023-03-15,2023-03-29,2,1,1,0,1,0,NO,Pickup,158333.33,2.3333333,Visa,No,no,96,Male
6425a17a9a53006421b72d32,Alcohol,0.0,4100.0,11392235.0,2023-03-15,2023-03-29,2,1,1,0,1,0,NO,Pickup,158333.33,2.3333333,Visa,No,no,96,Male
6425a17a9a53006421b72d32,Guns and weaponry,0.0,4100.0,11392235.0,2023-03-15,2023-03-29,2,1,1,0,1,0,NO,Pickup,158333.33,2.3333333,Visa,No,no,96,Male
6425a1b59a53006421b72d33,Deli,0.0,899039.93,1427880.93,2023-03-15,2023-03-29,3,0,0,0,0,0,NO,Walk In,296000.0,13.0,Visa,No,no,78,Female
6425a1d59a53006421b72d34,Personal Care,0.0,4100.0,2290658.64,2023-03-15,2023-03-29,0,0,0,0,0,0,NO,Other,2180000.0,19.0,Visa,No,no,83,Female
6425a1f59a53006421b72d35,Breakfast,0.0,39100.0,2687.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1500.0,1.0,Visa,No,no,70,Female
6425a1f59a53006421b72d35,Baking,0.0,39100.0,2687.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1500.0,1.0,Visa,No,no,70,Female
6425a1f59a53006421b72d35,others,0.0,39100.0,2687.0,2023-03-15,2023-03-29,0,0,0,0,0,0,YES,Other,1500.0,1.0,Visa,No,no,70,Female
